ID	1st	1st dist	2nd	2nd dist	3rd	3rd dist	4th	4th dist	5th	5th dist	6th	6thdist
"12038"	"25096"	1.00372553	"16949"	1.02537443	"854"	1.03396824	"10896"	1.03449553	"21882"	1.03647329	"25093"	1.03801131	
"13669"	"9461"	1.02749580	"27005"	1.09287789	"19663"	1.10357998	"30237"	1.15731148	"18096"	1.41655405	"13663"	1.41943262	
"30065"	"2051"	1.00095810	"31530"	1.00504634	"7848"	1.00931175	"15583"	1.01019816	"31155"	1.01324469	"2217"	1.01343153	
"11581"	"10036"	0.22461825	"18561"	0.59226178	"25398"	0.59343606	"6511"	0.59840037	"20725"	0.63016001	"27724"	0.64373078	
"22153"	"11611"	0.12177713	"31146"	0.14773567	"10848"	0.23904328	"30468"	0.26840102	"12358"	0.27765837	"6843"	0.29648269	
"23274"	"4514"	0.09971738	"10473"	0.11616107	"13970"	0.13455001	"26630"	0.15378924	"4462"	0.18615357	"31994"	0.21722983	
"6162"	"31200"	1.02486579	"10581"	1.02856879	"29493"	1.09798848	"23623"	1.41432980	"6357"	1.42182917	"19186"	1.42330343	
"1679"	"7987"	0.34853445	"20608"	1.00224985	"8559"	1.00536796	"9933"	1.00728787	"7578"	1.00766219	"15151"	1.00837007	
"9846"	"5638"	1.00680916	"9273"	1.00734471	"142"	1.01487543	"31586"	1.02099073	"18511"	1.02102291	"17743"	1.02110529	
"20307"	"20612"	1.41428090	"17351"	1.41571169	"18725"	1.41588767	"14253"	1.41905561	"20019"	1.41988969	"22473"	1.42615117	
"22800"	"29539"	1.00421515	"8917"	1.00939957	"16662"	1.01683961	"21983"	1.02662640	"12171"	1.02790245	"2609"	1.02948626	
"19393"	"13357"	1.00623352	"3333"	1.01613453	"31023"	1.02387264	"21617"	1.03300146	"22219"	1.07336854	"32535"	1.41471033	
"27729"	"7070"	1.41666606	"13728"	1.41738906	"8184"	1.41822260	"17626"	1.41863642	"30490"	1.41892115	"23486"	1.41959582	
"105"	"21770"	0.08268067	"4184"	0.10739684	"17712"	0.11364857	"12275"	0.11540667	"29245"	0.12894449	"15898"	0.17715183	
"30279"	"4603"	0.10599085	"146"	1.00503070	"30680"	1.42939631	"28926"	1.46202756	"420"	1.73601081	"27729"	1.73622858	
"19113"	"11747"	1.46717229	"12633"	1.53833837	"18530"	1.54056799	"30016"	1.54765185	"28037"	1.55145990	"15028"	1.55147989	
"2942"	"7404"	0.23694242	"31253"	0.39361812	"4377"	0.41164544	"19438"	0.43675715	"12681"	0.44474657	"25379"	0.48906570	
"30129"	"10407"	0.04443160	"6062"	0.07860389	"25743"	0.08637672	"15921"	0.10487756	"6824"	0.10926806	"14982"	0.11661088	
"4411"	"747"	0.16055950	"11190"	0.17108132	"819"	0.18222538	"3436"	0.19934270	"13350"	0.23317844	"8184"	0.27869219	
"22127"	"23482"	0.23326667	"3084"	1.00758426	"11749"	1.00764302	"28254"	1.00815605	"5685"	1.01592790	"13677"	1.02136097	
"25315"	"14112"	0.09431818	"1502"	0.17534306	"9087"	0.39613027	"29916"	1.00248546	"9877"	1.02542019	"7726"	1.02699056	
"9647"	"4721"	1.11855128	"6603"	1.44693636	"20850"	1.45425499	"20339"	1.47317662	"24553"	1.48891787	"22799"	1.49777571	
"7916"	"18591"	1.00083363	"3624"	1.00095910	"7439"	1.01192518	"5226"	1.01204067	"3468"	1.02818299	"5959"	1.06739021	
"7230"	"29355"	1.00809731	"25599"	1.01010211	"22311"	1.01193596	"32530"	1.01555345	"4822"	1.02462085	"24464"	1.02631780	
"28384"	"12027"	1.06653294	"3304"	1.06751121	"7965"	1.11862628	"4108"	1.45225905	"6755"	1.45974488	"12867"	1.46551696	
"14760"	"24650"	1.00345996	"3938"	1.41474893	"22483"	1.41481993	"27783"	1.41732892	"14475"	1.41834733	"24823"	1.41847512	
"20612"	"20019"	0.11313394	"4129"	1.00241202	"24180"	1.02171173	"16317"	1.03239952	"20307"	1.41428090	"13454"	1.41457720	
"27161"	"9180"	0.05981282	"12962"	0.10081299	"1069"	0.12162808	"3626"	0.13067582	"31162"	0.14386485	"20127"	0.14555911	
"18072"	"23290"	1.00346386	"32027"	1.01166751	"8400"	1.02152795	"15380"	1.03666934	"21715"	1.06488198	"16430"	1.08613677	
"7794"	"279"	1.03112408	"24564"	1.17771041	"31586"	1.41421433	"18511"	1.41421714	"17743"	1.41424760	"11421"	1.41643238	
"27271"	"10196"	1.02680324	"22919"	1.03834104	"22055"	1.05134775	"22546"	1.05849647	"6010"	1.41430850	"10428"	1.41481434	
"21118"	"3363"	1.05565932	"14253"	1.43399353	"16816"	1.43623390	"27037"	1.43759075	"11146"	1.44828453	"11772"	1.46134833	
"1301"	"14614"	1.42594305	"25600"	1.42901823	"26956"	1.43269362	"25713"	1.47121629	"31990"	1.49043769	"32317"	1.51681035	
"18799"	"26050"	0.02231069	"14374"	0.05140661	"11333"	0.08483828	"3804"	0.09088748	"7800"	0.12110681	"3619"	0.14433221	
"25303"	"26947"	0.05420895	"20918"	0.06275359	"24644"	0.06421898	"19121"	0.07374444	"21851"	0.07456855	"26975"	0.08435986	
"3534"	"11858"	1.00340018	"30364"	1.02863426	"21169"	1.04868356	"13105"	1.41529635	"27060"	1.41590990	"819"	1.41620684	
"28247"	"26290"	1.01605059	"13704"	1.41485480	"29861"	1.41498991	"4965"	1.41544462	"6508"	1.41676616	"1447"	1.41694934	
"1212"	"20155"	1.03097062	"24067"	1.03403872	"13443"	1.03853670	"28985"	1.04041120	"814"	1.04686004	"1322"	1.08019592	
"5062"	"21267"	0.23517934	"2163"	0.29438035	"16251"	1.00159386	"6772"	1.00179198	"19959"	1.00225027	"11003"	1.00228401	
"687"	"4465"	1.00469329	"19547"	1.15859412	"2383"	1.18598557	"22787"	1.19275116	"7751"	1.21918034	"14575"	1.41939939	
"11568"	"12064"	1.02433054	"29916"	1.41976649	"20357"	1.42597588	"25315"	1.42751196	"29279"	1.42786562	"32352"	1.43429551	
"21041"	"20299"	0.18381572	"23673"	0.22016278	"8203"	0.44683419	"808"	0.44727742	"13203"	0.44931074	"2951"	0.45828335	
"19453"	"6480"	0.13707786	"6335"	0.16533868	"11585"	0.31429336	"28325"	1.00197116	"4741"	1.00237788	"15468"	1.00282723	
"14421"	"23962"	1.01872722	"31991"	1.02096072	"28579"	1.02291960	"32070"	1.02788983	"20796"	1.02861793	"13788"	1.03274398	
"30234"	"4675"	0.17584736	"11507"	0.32447240	"25763"	0.42045867	"5176"	0.57199244	"28807"	0.67806314	"29352"	1.01222057	
"28709"	"13046"	0.07960995	"8503"	1.00343641	"4351"	1.00680656	"21140"	1.00716790	"9413"	1.00931526	"3525"	1.00938125	
"16618"	"12007"	1.01717925	"23943"	1.02297375	"12890"	1.02676982	"12495"	1.02835935	"25198"	1.03044778	"26125"	1.03265993	
"21263"	"10765"	0.05666504	"9011"	0.05720875	"1702"	0.09866474	"21739"	0.10555854	"24209"	0.11267537	"8502"	0.11819332	
"8406"	"4759"	1.02051099	"28837"	1.03221675	"13254"	1.41567825	"9447"	1.41696668	"13030"	1.41824142	"8660"	1.42239983	
"23793"	"22099"	0.27998029	"1259"	0.37998681	"24617"	1.00836561	"31616"	1.00958994	"13203"	1.01044804	"8203"	1.01103378	
"18661"	"18353"	0.14031552	"6898"	0.17360909	"23355"	0.32606816	"16364"	0.34399095	"13193"	0.35971239	"19484"	0.44386686	
"26956"	"9865"	1.00011763	"9460"	1.00424205	"12332"	1.00440359	"2321"	1.00506721	"14365"	1.00955621	"7748"	1.01646989	
"11747"	"9540"	1.00959066	"6801"	1.04571583	"20317"	1.41484703	"671"	1.41531604	"9169"	1.41683559	"13379"	1.41748083	
"9142"	"22634"	1.00466994	"15337"	1.01308473	"24919"	1.01641511	"17753"	1.01753758	"23760"	1.06039806	"5929"	1.41505857	
"21697"	"1138"	0.21711543	"1425"	0.27971821	"11377"	0.35814838	"13797"	0.38554616	"20671"	1.00375460	"11201"	1.00578614	
"20608"	"24514"	0.10551333	"25971"	0.10695348	"25509"	0.11078906	"15151"	0.11174550	"3960"	0.11262344	"8559"	0.11301868	
"12907"	"2231"	0.15490578	"5008"	0.18868384	"27114"	0.50732115	"29133"	0.53043162	"25555"	1.01290640	"8224"	1.01897697	
"23943"	"25198"	0.11848181	"30463"	0.13178627	"11878"	0.16476782	"12495"	0.18411593	"12890"	0.18627377	"12753"	1.00057229	
"9061"	"31989"	0.08336877	"17702"	0.10649719	"17556"	0.11016843	"6137"	0.12691083	"31250"	0.22508310	"23933"	0.56748516	
"27114"	"29133"	0.28616035	"2231"	0.36543565	"5008"	0.40989898	"12907"	0.50732115	"25669"	1.01366701	"21843"	1.05705129	
"18672"	"23357"	0.21297153	"20078"	0.25834334	"13219"	0.27805936	"25172"	0.36067022	"17277"	0.39202148	"29902"	1.00378784	
"23040"	"12020"	0.15446739	"6395"	0.20662996	"28863"	0.25854924	"18475"	0.32222003	"24624"	0.32328157	"30024"	0.34635312	
"21260"	"26047"	1.00672610	"24493"	1.00921901	"799"	1.03193061	"28898"	1.41481054	"23970"	1.41482140	"2286"	1.41723785	
"30328"	"11421"	0.09887912	"31586"	0.13276555	"18511"	0.13743215	"17743"	0.14406105	"5638"	0.15415177	"142"	0.22296376	
"32539"	"15965"	1.04022484	"30540"	1.23231037	"2725"	1.42392207	"314"	1.42453518	"29270"	1.42631014	"27783"	1.42642194	
"5710"	"23793"	1.41901634	"23737"	1.41962132	"21"	1.42120413	"8225"	1.42248318	"18063"	1.42613757	"24684"	1.42919365	
"17728"	"279"	1.41463489	"15674"	1.41485620	"24407"	1.41545176	"22070"	1.42220985	"7794"	1.43542267	"29714"	1.43663647	
"22739"	"25205"	0.13994319	"4088"	0.18873947	"9909"	0.20319845	"28127"	0.20842649	"8398"	0.22336311	"8369"	0.22741001	
"7006"	"4236"	0.29979035	"18835"	0.32537331	"30558"	1.01592093	"28325"	1.03093033	"18360"	1.03284477	"10896"	1.03626329	
"20496"	"10840"	0.25923135	"13716"	1.00567679	"12081"	1.01043598	"26909"	1.01348235	"2941"	1.02057395	"18878"	1.02216007	
"2734"	"21655"	1.00895356	"24883"	1.03895537	"9540"	1.41799366	"11747"	1.41825894	"11700"	1.42224077	"3295"	1.42227109	
"21843"	"13704"	0.27482490	"1447"	0.33247760	"19757"	0.53017035	"19161"	0.68158554	"4751"	1.00559979	"19616"	1.00782738	
"27995"	"16910"	0.13320452	"17501"	0.49381567	"24401"	1.00380411	"1454"	1.00565479	"25607"	1.00574757	"11900"	1.00608408	
"19679"	"6517"	0.09571314	"11927"	0.10728780	"32535"	0.11059778	"9484"	0.11547852	"3638"	0.15791345	"22045"	0.16924356	
"19777"	"11340"	1.00573223	"25451"	1.00661657	"8521"	1.02219150	"30698"	1.02548406	"18080"	1.02689699	"14967"	1.02751782	
"12446"	"11900"	0.13378153	"19830"	0.13586759	"21207"	0.15347626	"24401"	0.15932538	"9092"	0.18166068	"27640"	0.18887101	
"4088"	"25205"	0.06849889	"22009"	0.09090655	"1784"	0.10401619	"23003"	0.13800207	"3626"	0.14136539	"13435"	0.15778412	
"13907"	"14461"	0.20656720	"4003"	0.22119451	"30328"	1.00250521	"30959"	1.00512426	"24668"	1.00905184	"13716"	1.00947913	
"2778"	"29704"	1.02895980	"4930"	1.03660491	"27961"	1.03765787	"4353"	1.03770438	"1409"	1.03889282	"20583"	1.07162184	
"22341"	"31572"	1.00872939	"11441"	1.02703804	"31420"	1.03300747	"18579"	1.04500527	"1589"	1.09683192	"11334"	1.41494268	
"10853"	"25932"	0.19087934	"13128"	1.00032946	"3638"	1.00083758	"15455"	1.00086655	"9091"	1.00105458	"32535"	1.00112786	
"16832"	"12351"	1.00377153	"9984"	1.02962020	"20750"	1.41433098	"30490"	1.41720636	"19587"	1.42068579	"146"	1.42229241	
"11347"	"7877"	0.19999481	"21147"	1.00212299	"21538"	1.00273933	"26349"	1.01260053	"20725"	1.01962579	"27724"	1.02051134	
"6021"	"15234"	1.43497187	"21336"	1.44978284	"1588"	1.48415585	"9025"	1.74148897	"2626"	1.74302693	"6008"	1.74324423	
"15856"	"28555"	1.00330467	"18725"	1.00481439	"4129"	1.00488213	"29087"	1.01271610	"9078"	1.01582697	"22462"	1.01585038	
"30605"	"15234"	1.00168987	"27426"	1.01261003	"3295"	1.03186455	"12744"	1.05210225	"14347"	1.41697420	"24883"	1.41874192	
"25541"	"20611"	0.85131494	"15592"	1.00987693	"15173"	1.01144419	"13133"	1.02496882	"1612"	1.10148672	"15813"	1.10733942	
"2772"	"14895"	0.17281560	"26267"	0.21766424	"7781"	1.00291695	"21238"	1.00500725	"22468"	1.00884725	"8703"	1.01326735	
"1880"	"19906"	0.18883217	"11428"	0.19771259	"13672"	0.25187139	"29755"	0.26177943	"20240"	0.26681800	"5060"	0.29650615	
"4940"	"11482"	1.02246367	"10005"	1.41489004	"29440"	1.41637653	"19561"	1.41809782	"13281"	1.41871569	"17068"	1.41873771	
"27711"	"1154"	0.04481117	"1222"	0.11919088	"25559"	0.12698795	"15874"	0.13105028	"16228"	0.14083306	"1060"	0.15307603	
"13105"	"17226"	0.21450007	"11036"	0.35971007	"2191"	0.36140716	"14000"	0.38389167	"14455"	0.39648782	"819"	1.00130072	
"31916"	"29986"	1.02382591	"21397"	1.41604695	"7129"	1.42661621	"23292"	1.42682828	"15541"	1.42746419	"1484"	1.42912953	
"1069"	"9009"	0.07346109	"8369"	0.10430402	"9180"	0.10675545	"31162"	0.10687733	"8398"	0.11617655	"28127"	0.11898933	
"13871"	"10659"	0.16331481	"19616"	0.17939617	"3531"	0.18086767	"18279"	0.20915014	"5548"	0.23111474	"20165"	0.23226644	
"1352"	"3761"	0.13833598	"8865"	1.00822486	"19714"	1.00899519	"15671"	1.00935654	"31689"	1.00959017	"4942"	1.00993687	
"30968"	"10834"	0.20892804	"4214"	0.22199883	"24359"	0.25637495	"7136"	0.29016342	"7385"	0.29979009	"25184"	0.31013949	
"25609"	"3350"	0.01839220	"12158"	0.08223707	"1419"	0.08653611	"15813"	0.11011152	"15173"	0.49883247	"14475"	1.00150639	
"5800"	"23207"	0.13715185	"5685"	0.21213563	"19959"	0.21319997	"6772"	0.22306235	"3084"	0.23405262	"28254"	0.26056523	
"8353"	"30959"	0.13010321	"31936"	0.13708660	"5638"	1.00137462	"12081"	1.00277602	"27923"	1.00551169	"24668"	1.00576131	
"25615"	"818"	0.19142800	"10825"	0.21406131	"31549"	0.25344411	"26733"	0.25971334	"5571"	0.26406236	"2646"	0.26678780	
"949"	"29543"	0.07650029	"16959"	1.00179901	"10260"	1.00416727	"12778"	1.00419491	"2327"	1.00562043	"27946"	1.00594025	
"23161"	"4955"	1.41929655	"16276"	1.42130402	"27892"	1.42433068	"292"	1.42684763	"18639"	1.43197076	"14808"	1.45930838	
"13472"	"2609"	0.10361494	"21983"	0.12338754	"16662"	0.16384536	"8917"	0.20936407	"12171"	0.21670519	"29539"	0.24625163	
"2372"	"14248"	1.43264862	"25231"	1.47119609	"4640"	1.49232464	"17103"	1.73642260	"15442"	1.73829041	"646"	1.74158733	
"26842"	"8747"	0.31814950	"23347"	1.01067483	"27193"	1.02224157	"14855"	1.41841669	"22324"	1.41898784	"25506"	1.41948511	
"5595"	"6595"	1.10413907	"6512"	1.10786387	"10862"	1.11471245	"14511"	1.12539361	"11995"	1.12751934	"17775"	1.16155542	
"22084"	"14150"	0.02389055	"30473"	0.03634864	"23021"	0.03654350	"2458"	0.04025150	"22094"	0.04063773	"22005"	0.04440089	
"12774"	"24146"	1.73641569	"20023"	1.74130765	"13774"	1.74303471	"8876"	1.74367805	"32270"	1.74433532	"4584"	1.74665163	
"19846"	"18116"	1.01347729	"10317"	1.02416450	"22614"	1.02499507	"6209"	1.02560580	"25380"	1.03830137	"23349"	1.41439945	
"5548"	"2274"	0.07822071	"19073"	0.12784081	"3531"	0.14872799	"29885"	0.20501273	"18279"	0.21374361	"31896"	0.21571767	
"26096"	"17993"	1.41535156	"166"	1.41633472	"32428"	1.41702468	"3566"	1.41748092	"8584"	1.41858800	"13851"	1.41886236	
"1447"	"13704"	0.12354096	"19757"	0.22282869	"21843"	0.33247760	"19161"	0.57681139	"165"	1.00244768	"3531"	1.00825451	
"6517"	"11927"	0.04211309	"32535"	0.04245156	"19679"	0.09571314	"17472"	0.09811026	"3638"	0.10966342	"9484"	0.11438038	
"7748"	"14365"	0.10739952	"21370"	0.12853574	"9865"	0.19418460	"9460"	0.20847472	"12332"	0.23674925	"5707"	0.25079014	
"22703"	"22949"	0.21162910	"11597"	0.26369957	"20080"	0.27700995	"26988"	1.00163412	"14173"	1.00168141	"20127"	1.00179636	
"11421"	"31586"	0.07824642	"18511"	0.08145789	"17743"	0.08624859	"30328"	0.09887912	"5638"	0.15639161	"9273"	0.29250897	
"8243"	"2929"	0.03347402	"1346"	0.10785154	"15860"	0.10995247	"21897"	0.15564093	"20215"	0.17963227	"6395"	1.00235412	
"2297"	"30751"	1.02360746	"6441"	1.04668091	"29986"	1.07311481	"5800"	1.41573904	"1484"	1.41708185	"7129"	1.41797334	
"14803"	"8217"	0.05559200	"7392"	0.14302860	"31279"	0.15723984	"26006"	0.27599160	"5373"	0.31150916	"29199"	0.45919634	
"13357"	"3333"	0.15908908	"31023"	0.18219792	"21617"	0.18538409	"22219"	0.37853957	"14190"	1.00132197	"306"	1.00187484	
"29189"	"4822"	1.17084658	"19186"	1.19433758	"7230"	1.22471430	"29355"	1.24209616	"26032"	1.44716045	"7036"	1.45876789	
"4205"	"18336"	0.10883658	"16339"	1.01503303	"20035"	1.02213517	"4774"	1.02483805	"605"	1.05287404	"14523"	1.42593889	
"24668"	"30959"	1.00113861	"30328"	1.00206713	"11421"	1.00275139	"8353"	1.00576131	"12081"	1.00606092	"31586"	1.00638721	
"874"	"4725"	1.22211113	"2231"	1.53038772	"5008"	1.53627832	"12907"	1.53838847	"4481"	1.55095839	"27114"	1.55611009	
"23037"	"4965"	1.00726103	"25611"	1.03775146	"19839"	1.03887037	"9201"	1.04443619	"20068"	1.05900189	"11036"	1.41433557	
"6765"	"12270"	0.03533890	"29966"	0.05498356	"17308"	0.06174538	"30527"	0.06282095	"9680"	0.06303777	"12510"	0.07028971	
"3960"	"3819"	0.02755260	"13487"	0.08584208	"21736"	0.10997673	"20608"	0.11262344	"16663"	0.12549705	"31549"	0.12629352	
"5638"	"31586"	0.10762837	"18511"	0.10861459	"17743"	0.11034014	"30328"	0.15415177	"11421"	0.15639161	"9273"	0.18598269	
"6385"	"4777"	0.15953764	"29048"	0.16253920	"18793"	0.16633822	"28523"	0.17366883	"21623"	0.21003831	"15116"	0.21659846	
"30158"	"19418"	0.31216091	"27151"	1.01041610	"16253"	1.02095996	"21869"	1.04134711	"15430"	1.04188980	"24570"	1.04557414	
"29245"	"27970"	0.06527174	"21770"	0.11067575	"105"	0.12894449	"12275"	0.16721021	"473"	0.20109363	"4184"	0.23162381	
"9169"	"23658"	1.00019329	"30491"	1.01540345	"8546"	1.01631526	"27527"	1.02333229	"13755"	1.14809129	"11700"	1.41521898	
"4056"	"14042"	1.00914820	"31267"	1.41973333	"17822"	1.42323003	"31597"	1.42985337	"22934"	1.43053560	"26477"	1.43513576	
"19547"	"7751"	1.00815363	"22787"	1.00840315	"4201"	1.04411534	"2383"	1.08001147	"687"	1.15859412	"4465"	1.20443497	
"17297"	"13716"	0.49371496	"26909"	0.56111491	"12081"	0.56860969	"27848"	0.58076273	"30308"	1.05803385	"6291"	1.11043078	
"10175"	"11106"	0.04680672	"7136"	1.00426196	"11168"	1.00509202	"37"	1.00578889	"10834"	1.00641349	"14197"	1.00780243	
"31143"	"14326"	0.41905979	"6489"	0.45398320	"23616"	1.00451793	"12867"	1.00760173	"20380"	1.00787401	"16934"	1.01472470	
"29877"	"27532"	1.01727328	"13574"	1.02595833	"5504"	1.41667546	"3697"	1.41775610	"10346"	1.42025968	"20327"	1.43463047	
"25009"	"25315"	1.41540723	"29916"	1.41566755	"28908"	1.41581820	"14661"	1.41588972	"24752"	1.41747254	"14112"	1.41958676	
"4052"	"14905"	1.02231183	"18360"	1.41433943	"28325"	1.41579324	"15468"	1.41584619	"18835"	1.41679967	"26908"	1.41730570	
"25484"	"15329"	0.19974936	"1588"	1.00191499	"27946"	1.00962116	"15113"	1.01345659	"989"	1.01386290	"21336"	1.01652539	
"1985"	"21199"	0.20696110	"12440"	0.23268228	"12065"	1.00935232	"7404"	1.01078598	"20662"	1.01263760	"20807"	1.01297128	
"12867"	"5907"	0.11285923	"16934"	0.15768904	"26972"	0.16573667	"9364"	0.16712583	"6755"	0.28539704	"31329"	0.30521799	
"20107"	"28148"	0.10075962	"17167"	0.14864430	"19058"	0.14894273	"13621"	0.16088018	"8433"	0.18643340	"1699"	0.18760504	
"6085"	"32378"	0.14059375	"25330"	0.21289883	"1825"	0.28123221	"459"	0.30508101	"23486"	0.31463983	"32284"	0.32986548	
"27862"	"17655"	1.00601531	"21207"	1.00795543	"31055"	1.01066776	"12541"	1.01113864	"26702"	1.01430251	"17872"	1.01471058	
"11213"	"13466"	0.46863074	"5943"	1.10468025	"8521"	1.10725112	"30698"	1.10789314	"18080"	1.11097739	"18982"	1.11215262	
"18511"	"31586"	0.00466660	"17743"	0.00662890	"11421"	0.08145789	"5638"	0.10861459	"30328"	0.13743215	"9273"	0.25181443	
"5424"	"1125"	1.24843194	"22806"	1.46845421	"23777"	1.50622504	"18995"	1.50940505	"6778"	1.51596600	"7648"	1.52481387	
"19484"	"11499"	0.28678600	"18661"	0.44386686	"18353"	0.44435109	"6898"	0.45751921	"16364"	0.52545127	"13193"	0.53373700	
"21714"	"30972"	0.09685064	"24614"	0.16475555	"24038"	0.17838309	"10047"	0.21275504	"31083"	0.21300481	"23878"	0.27810531	
"32188"	"23925"	0.11208305	"6693"	1.00030216	"30024"	1.00363070	"18475"	1.00373552	"5961"	1.00396402	"24624"	1.00449379	
"25674"	"7679"	0.25551950	"8837"	0.37078660	"24896"	0.39597325	"16708"	1.00762167	"31616"	1.00908980	"23669"	1.03026170	
"24583"	"3742"	0.12967555	"1493"	0.20607226	"994"	0.27101846	"1669"	0.30146584	"4409"	0.30534364	"31686"	0.48948738	
"29058"	"11154"	0.11816759	"31435"	0.15335800	"21343"	0.16953091	"13271"	0.19376718	"27863"	0.21743924	"6456"	0.31421978	
"19706"	"18126"	0.23207693	"18104"	0.25118382	"7784"	0.31665547	"22680"	1.00973839	"9324"	1.00977494	"12613"	1.01584314	
"18996"	"30689"	1.00266966	"30160"	1.00466438	"4822"	1.00835504	"13774"	1.00956846	"8876"	1.00975581	"12475"	1.01006892	
"1334"	"7024"	0.28855943	"6891"	0.29543191	"14367"	0.36998597	"18044"	0.40212887	"1542"	0.40361096	"12713"	0.45229671	
"5639"	"11003"	1.00001842	"5685"	1.00064531	"3084"	1.00101375	"31324"	1.00101676	"16251"	1.00195048	"5062"	1.00240395	
"963"	"19981"	1.03589279	"6275"	1.04729694	"4426"	1.04889748	"14187"	1.05053783	"23359"	1.05136913	"15671"	1.05338554	
"25031"	"2274"	1.00591169	"3531"	1.00696580	"5548"	1.00887883	"31896"	1.01396527	"19073"	1.01441045	"32453"	1.01458170	
"12541"	"10848"	0.11157785	"26831"	0.11464129	"2067"	0.11583834	"30291"	0.14808180	"6843"	0.16141569	"26702"	0.18341309	
"24143"	"11184"	0.12902100	"20165"	0.13548171	"31896"	0.16150360	"3531"	0.16788910	"13856"	0.19022433	"19073"	0.22859734	
"4481"	"28135"	1.41494112	"14982"	1.41829202	"6788"	1.42008050	"8334"	1.42485929	"218"	1.42596930	"24093"	1.42637920	
"11990"	"19096"	1.41598945	"28908"	1.41739621	"10552"	1.41781178	"31211"	1.41932258	"29916"	1.41936481	"16229"	1.42284269	
"31686"	"994"	0.26783050	"1669"	0.28059385	"1493"	0.32383561	"4409"	0.33353402	"3742"	0.36217737	"24583"	0.48948738	
"1762"	"20725"	0.11821982	"26349"	0.12638052	"6511"	0.13405907	"27724"	0.16983638	"21538"	0.20688964	"21147"	0.24150565	
"9758"	"31414"	1.41883993	"19642"	1.41975946	"27716"	1.42088748	"10349"	1.42139247	"22550"	1.42860399	"11010"	1.42951761	
"30713"	"8808"	0.32611763	"13454"	1.00299235	"23998"	1.00376708	"10896"	1.00916951	"854"	1.00971918	"8838"	1.01016346	
"24824"	"17844"	0.20311488	"17829"	0.20825162	"2685"	0.60359512	"17872"	1.00136596	"14173"	1.00358039	"26988"	1.00508312	
"25713"	"7163"	1.01885756	"15501"	1.02955594	"1425"	1.41428643	"11377"	1.42272045	"31830"	1.42804662	"18709"	1.43125565	
"28148"	"17167"	0.04797529	"19058"	0.06598823	"13621"	0.07220737	"8433"	0.08738222	"20107"	0.10075962	"1699"	0.10300423	
"11340"	"30698"	0.22672959	"8521"	0.22993750	"18080"	0.22994188	"14967"	0.23051854	"19777"	1.00573223	"23402"	1.00975609	
"28075"	"5521"	0.08722510	"17775"	1.00275195	"21760"	1.00370881	"26785"	1.00418390	"18238"	1.00471688	"11995"	1.01231734	
"20793"	"15171"	0.11524533	"1971"	0.21385184	"6094"	0.22852116	"6597"	0.29142711	"22693"	0.42129694	"28018"	1.00220842	
"12462"	"30491"	1.00780585	"23658"	1.00996235	"11652"	1.01234988	"14395"	1.01402892	"10317"	1.01426954	"23463"	1.01588874	
"11556"	"9099"	0.15501456	"7253"	0.15913654	"13276"	0.16348496	"32020"	0.18647256	"311"	0.27890571	"16154"	0.49735049	
"6218"	"19532"	0.22505434	"11956"	0.29720312	"12065"	0.47027786	"1149"	0.47477040	"17951"	0.50000812	"943"	0.51515296	
"22219"	"13357"	0.37853957	"31023"	0.38488131	"21617"	0.38742208	"3333"	0.41996509	"17290"	1.00477563	"306"	1.06582723	
