ID	1st	dist	2nd	dist	3rd	dist	4th	dist	5th	dist
"9515"	"29087"	0.57620304	"26644"	0.59490196	"16965"	0.64740048	"18173"	0.67165350	"24650"	0.67291392	
"31475"	"22026"	0.25954193	"31193"	0.28249752	"28596"	0.30445791	"29386"	0.31365209	"6806"	0.32434534	
"17450"	"24235"	0.16162770	"9011"	0.24684052	"10765"	0.27399950	"21739"	0.33603115	"22044"	0.34258415	
"19663"	"8581"	0.30966027	"27005"	0.32214949	"9461"	0.43468096	"30237"	0.46052796	"19561"	0.51820824	
"29752"	"30767"	0.42700206	"13337"	0.55534947	"19161"	0.73170570	"13709"	0.75956191	"21048"	0.78136321	
"5796"	"3501"	0.23518389	"28586"	0.24495641	"16429"	0.29028145	"9205"	0.29982633	"21941"	0.30880379	
"24384"	"19833"	0.53036378	"19096"	0.56332766	"7163"	0.56442409	"10078"	0.61526137	"8691"	0.73048684	
"18499"	"4644"	0.37606433	"739"	0.42171794	"12616"	0.44047394	"25505"	0.71124433	"18468"	0.72741434	
"29433"	"27475"	0.10261846	"12495"	0.10700355	"15671"	0.12338984	"23914"	0.15440104	"24514"	0.16459194	
"13193"	"16364"	0.27595384	"6898"	0.34484075	"28127"	0.37194604	"8398"	0.37310152	"6137"	0.37680628	
"21625"	"6290"	0.33580572	"8103"	0.49530173	"17323"	0.54245401	"20436"	0.54249453	"17052"	0.56004336	
"2265"	"15513"	0.22619823	"26933"	0.30111087	"18982"	0.31520993	"833"	0.32230817	"31324"	0.33609248	
"18821"	"12332"	0.31006535	"9723"	0.36270029	"2321"	0.36685051	"9460"	0.38965343	"9865"	0.41107349	
"6407"	"19073"	0.21796638	"8370"	0.22522388	"900"	0.28433169	"4952"	0.28681828	"11014"	0.28742521	
"27442"	"14911"	0.36721072	"26219"	0.48866534	"23932"	0.49695706	"6275"	0.50273420	"6898"	0.50487581	
"24241"	"13227"	0.98856831	"13851"	1.29574644	"13628"	1.40292937	"14098"	1.52722743	"25965"	1.54522798	
"25559"	"29333"	0.10772799	"818"	0.11156346	"15874"	0.19631982	"26947"	0.19707992	"1154"	0.22108137	
"24383"	"26169"	0.08694438	"31193"	0.09298058	"29386"	0.09500577	"7578"	0.12128562	"8559"	0.13094277	
"12452"	"4071"	1.41190981	"30469"	1.56112003	"20826"	1.58135681	"4465"	1.64975613	"7436"	1.66692666	
"29181"	"21209"	0.45020219	"5521"	0.47628840	"12668"	0.48175325	"13686"	0.51361333	"9730"	0.53791926	
"14907"	"738"	0.35124199	"750"	0.38330547	"7494"	0.39744446	"21308"	0.42053111	"23642"	0.47070491	
"14882"	"6714"	0.47209486	"25989"	0.52103288	"15401"	0.75364147	"11663"	0.86353515	"17181"	0.89769590	
"10252"	"23777"	0.37134868	"28253"	0.39590494	"7648"	0.45198383	"14511"	0.46578547	"16816"	0.47600673	
"2011"	"21555"	0.53772079	"10002"	0.53896145	"11652"	0.56692336	"26227"	0.58532802	"19238"	0.69571026	
"27082"	"20357"	0.45948955	"13466"	0.58413624	"13758"	0.60760617	"22734"	0.61541440	"18361"	0.62704880	
"6600"	"28586"	0.20649482	"19477"	0.23577427	"16429"	0.27032639	"24145"	0.27218664	"9042"	0.27756532	
"8884"	"8511"	0.58033295	"24102"	0.62711550	"26301"	0.67258510	"15335"	0.67756000	"13274"	0.71874289	
"19653"	"24414"	0.14662956	"9437"	0.43777222	"1559"	0.44854322	"18735"	0.50167973	"30490"	0.51381116	
"16910"	"25607"	0.14237372	"18956"	0.26812291	"1454"	0.41432919	"9324"	0.41581079	"20604"	0.41795443	
"31990"	"3898"	0.64596084	"9660"	0.68922243	"16187"	0.72210666	"16607"	0.81462735	"30455"	0.83085364	
"30346"	"30869"	0.18568768	"2286"	0.19390233	"4673"	0.20857074	"23998"	0.21723378	"13454"	0.24961652	
"16227"	"27923"	0.11952597	"25728"	0.14054478	"13813"	0.19150716	"17482"	0.35609487	"12839"	0.38515806	
"27313"	"18694"	0.81771745	"12295"	0.86741181	"26477"	0.93903991	"2283"	1.01004890	"8163"	1.01340089	
"26046"	"7786"	0.11354919	"27107"	0.19355737	"22829"	0.20195017	"17129"	0.20386595	"22655"	0.20388608	
"26988"	"11781"	0.33863609	"16697"	0.34062573	"13788"	0.34483953	"18956"	0.37903408	"28579"	0.38328734	
"23235"	"32216"	0.62831431	"27469"	0.67067141	"2751"	0.71147554	"27892"	0.76437643	"21815"	0.77960187	
"4988"	"5330"	0.08076542	"5014"	0.17036228	"5550"	0.17784551	"1022"	0.20417399	"22099"	0.21701381	
"31694"	"12681"	0.15200797	"19076"	0.15858909	"28492"	0.15956735	"30425"	0.16820216	"13943"	0.17005732	
"3529"	"6821"	0.15728512	"30368"	0.24117679	"5851"	0.28083600	"27503"	0.32447115	"588"	0.33734983	
"12890"	"12495"	0.10068091	"29433"	0.15228410	"25509"	0.15939149	"24514"	0.18354271	"26986"	0.19238105	
"23190"	"26540"	0.28034260	"12479"	0.38742804	"9201"	0.47582386	"17731"	0.47665995	"8774"	0.51868431	
"26969"	"10295"	0.16064509	"16208"	0.16173889	"14177"	0.16409541	"15944"	0.22294286	"21301"	0.22416229	
"12721"	"17971"	0.65668721	"7402"	0.86979885	"18630"	0.93447100	"17158"	0.94868720	"11683"	1.00926141	
"24146"	"31586"	0.38605153	"17743"	0.39734703	"12081"	0.46229041	"30959"	0.49982988	"13716"	0.53680587	
"13970"	"4462"	0.11351063	"31994"	0.13198915	"10473"	0.15869197	"5853"	0.23017842	"30916"	0.23404044	
"20240"	"306"	0.10813475	"5060"	0.16142386	"19906"	0.16491569	"13672"	0.20616035	"21318"	0.21296383	
"22629"	"18002"	0.20445158	"15262"	0.20967293	"22614"	0.21545148	"18361"	0.27522338	"8858"	0.32901361	
"20380"	"12892"	0.24074737	"8636"	0.30697763	"22184"	0.31328467	"4097"	0.31860735	"32502"	0.32787730	
"25277"	"1520"	1.16973557	"13482"	1.22295093	"26206"	1.46437611	"30954"	1.53875942	"18299"	1.56679118	
"9292"	"10788"	0.32857764	"1411"	0.36792669	"17115"	0.41842407	"17415"	0.46708519	"5114"	0.49852445	
"31500"	"15555"	0.05289369	"30454"	0.17148585	"22892"	0.24457573	"21195"	0.29046451	"29052"	0.31080687	
"2789"	"10896"	0.97709091	"25093"	1.01399779	"16362"	1.18491979	"9918"	1.23307438	"433"	1.36191410	
"442"	"5060"	0.24404907	"306"	0.26150827	"21318"	0.27072650	"20240"	0.36833950	"10776"	0.38493577	
"26908"	"21307"	0.47154699	"5521"	0.54710396	"20906"	0.57334966	"22473"	0.61718787	"14253"	0.63124742	
"23736"	"8897"	0.29587327	"969"	0.41951202	"13786"	0.44982603	"11765"	0.46529042	"28336"	0.54575056	
"2319"	"14907"	0.27731441	"8511"	0.51739395	"18235"	0.55744319	"26301"	0.55847514	"7494"	0.59256710	
"3034"	"2752"	0.36799369	"14112"	0.47532249	"21964"	0.54771604	"671"	0.58829601	"1502"	0.59464857	
"5185"	"19418"	1.34313740	"25256"	1.38245270	"22324"	1.40374970	"25795"	1.40528009	"25506"	1.46411247	
"15761"	"16697"	0.33357070	"11781"	0.34657552	"11382"	0.35743794	"16910"	0.36455906	"13788"	0.38407147	
"29899"	"32117"	0.21115206	"1531"	0.35224861	"29177"	0.46394072	"8024"	0.49062082	"1425"	0.51593561	
"3525"	"6369"	0.06512190	"23113"	0.13544548	"21889"	0.14450685	"13364"	0.15804494	"5736"	0.18493729	
"3084"	"5685"	0.06958187	"28254"	0.13407487	"19959"	0.14994169	"6772"	0.16614102	"13677"	0.18416127	
"16462"	"25510"	0.16387254	"21623"	0.21510737	"28523"	0.26954903	"31987"	0.28357551	"16125"	0.29873227	
"8660"	"28103"	0.30611123	"13677"	0.32691670	"3084"	0.34683705	"25235"	0.35205157	"28254"	0.39872014	
"31613"	"25668"	0.17499109	"27038"	0.19530016	"28342"	0.22340977	"20406"	0.23282675	"8016"	0.23415462	
"3531"	"19073"	0.13419051	"14233"	0.17554204	"20849"	0.17584028	"11184"	0.18625096	"31896"	0.20651331	
"27468"	"4922"	0.06281013	"3476"	0.12346988	"31707"	0.13143317	"14072"	0.19704276	"32359"	0.20543104	
"21834"	"7885"	0.04185277	"9051"	0.05141444	"17231"	0.07773243	"4163"	0.07975500	"19076"	0.08450247	
"13755"	"23658"	0.63325781	"2011"	0.78456324	"10428"	0.86688815	"19695"	0.87121683	"31572"	0.88012206	
"20036"	"21921"	0.24261691	"7752"	0.29231415	"13826"	0.36196376	"19572"	0.45222635	"1891"	0.50733124	
"8598"	"9421"	0.50286798	"2330"	0.51665311	"6480"	0.52854094	"6335"	0.55325763	"3743"	0.57163616	
"19771"	"5380"	0.08837914	"19221"	0.16301867	"10659"	0.19860825	"11190"	0.20948812	"5795"	0.23300274	
"11177"	"19014"	0.05424751	"2486"	0.10021832	"18839"	0.14885854	"383"	0.15250009	"9669"	0.16243498	
"32331"	"3528"	0.15774986	"12474"	0.16464713	"9189"	0.17665270	"16208"	0.18029102	"28489"	0.19193712	
"12298"	"25888"	0.16908850	"1966"	0.19769878	"32428"	0.24981168	"3566"	0.28454608	"20063"	0.29879000	
"21194"	"3446"	0.02165734	"17552"	0.10618582	"30859"	0.13270811	"11900"	0.13278155	"8398"	0.15638784	
"30780"	"26319"	0.17112982	"3435"	0.22627337	"12244"	0.25396128	"3601"	0.27384542	"4579"	0.35600391	
"22009"	"1784"	0.09780994	"8827"	0.18597514	"25205"	0.19041192	"23003"	0.19223859	"9218"	0.19926276	
"31530"	"4432"	0.19416589	"2217"	0.20154708	"2051"	0.20351920	"7848"	0.21505805	"5955"	0.26072473	
"730"	"20036"	0.52411013	"1891"	0.61092855	"9025"	0.62803417	"16981"	0.66243735	"21059"	0.66587623	
"10805"	"29181"	0.41536805	"10840"	0.52392590	"18878"	0.56017459	"14253"	0.61495040	"21307"	0.68003393	
"13133"	"15592"	0.14448929	"16965"	0.59190338	"26644"	0.60358557	"31453"	0.60884102	"11986"	0.64890809	
"12017"	"10910"	0.33783470	"29425"	0.38141607	"3056"	0.41342994	"943"	0.44833285	"8774"	0.49648721	
"16228"	"29333"	0.06416451	"27531"	0.11112925	"4163"	0.11506893	"21834"	0.11750570	"28470"	0.11778747	
"25712"	"383"	0.14467801	"2486"	0.14719076	"11177"	0.15656148	"19014"	0.15710848	"265"	0.19584442	
"22806"	"23777"	0.23786450	"7648"	0.31478283	"10252"	0.38426018	"14511"	0.40407717	"16816"	0.47213905	
"1949"	"124"	0.58346066	"21825"	0.69333703	"21308"	0.71210996	"750"	0.74933560	"738"	0.78139908	
"31339"	"26892"	0.95130910	"6480"	0.96453419	"2653"	1.04768366	"846"	1.06279595	"11585"	1.09062379	
"32230"	"15046"	0.70436281	"20848"	0.74669790	"17110"	0.80017556	"7648"	0.81870415	"27338"	0.83383849	
"9193"	"14264"	0.06599435	"12232"	0.16970066	"21407"	0.17617513	"19438"	0.18562739	"14072"	0.18630822	
"21809"	"12945"	0.13906223	"18080"	0.16094035	"22550"	0.16126795	"14967"	0.18400916	"30698"	0.19972597	
"30176"	"9011"	0.30742291	"1702"	0.35180494	"10765"	0.35880896	"17196"	0.35988639	"24274"	0.36415195	
"29111"	"17951"	0.42244528	"13826"	0.58537888	"943"	0.58719216	"21861"	0.63947658	"27103"	0.67004360	
"25454"	"3529"	0.12454093	"5851"	0.16047898	"6821"	0.20019340	"7252"	0.26038015	"27503"	0.26115471	
"17387"	"26019"	0.69336179	"10840"	0.73766593	"10805"	0.79316894	"597"	0.82916723	"20473"	0.84131106	
"26785"	"21760"	0.22241804	"29001"	0.22498828	"18238"	0.23756861	"2609"	0.31429592	"21983"	0.32858309	
"279"	"142"	0.13848104	"9273"	0.17240647	"24407"	0.21975282	"5451"	0.26356825	"15674"	0.26981453	
"23359"	"8398"	0.11883980	"15671"	0.12406592	"29433"	0.13400941	"28127"	0.13540111	"13253"	0.16802984	
"27028"	"9933"	0.14488786	"28056"	0.23684935	"5176"	0.31462476	"27947"	0.31704682	"26474"	0.32988905	
"3298"	"11193"	0.62257513	"20776"	0.92085053	"12027"	0.97254257	"27649"	0.99082830	"27110"	0.99129600	
"13868"	"26969"	0.20802147	"4777"	0.22781204	"29048"	0.23213261	"6407"	0.25731070	"8370"	0.27560548	
"20075"	"2646"	0.10180814	"26986"	0.11558808	"26733"	0.15725461	"25198"	0.16488327	"31549"	0.16562108	
"13856"	"18279"	0.18215272	"11014"	0.18712510	"19073"	0.21581183	"20849"	0.22530361	"10659"	0.24159246	
"26047"	"24493"	0.24512870	"30869"	0.27591483	"23970"	0.30671623	"19683"	0.33615739	"24886"	0.36261957	
"11939"	"21395"	0.15042898	"10834"	0.25420980	"3852"	0.26143959	"10225"	0.27824266	"37"	0.29525909	
"16868"	"18353"	0.21118805	"1669"	0.23205084	"1493"	0.23773644	"6898"	0.23946029	"25198"	0.24480135	
"19457"	"20406"	0.09611679	"28342"	0.09753277	"18839"	0.10687123	"8016"	0.12173341	"25668"	0.12802758	
"8503"	"3525"	0.11009645	"21889"	0.12632018	"6369"	0.15400446	"23113"	0.17732834	"703"	0.20862577	
"26547"	"22311"	0.87030950	"32530"	0.92480759	"5002"	1.03350172	"9292"	1.04313103	"18173"	1.08864834	
"4129"	"14461"	0.17406068	"4003"	0.26171939	"2986"	0.29148524	"24274"	0.31632962	"15674"	0.32048485	
"16583"	"4502"	0.90479936	"9082"	0.97929980	"14905"	1.01188674	"26223"	1.04004430	"15590"	1.05608647	
"7527"	"1660"	0.37269780	"18533"	0.39551789	"29352"	0.48581253	"27263"	0.52029867	"18110"	0.53999185	
"30708"	"24580"	0.48147381	"1168"	0.55313047	"6996"	0.56636915	"4607"	0.58730969	"31754"	0.59208474	
"22695"	"14444"	0.08515553	"20515"	0.18120837	"23611"	0.18782873	"17731"	0.29250534	"2039"	0.31625889	
"18044"	"21895"	0.16488559	"12713"	0.16786052	"6891"	0.18736911	"778"	0.19278121	"7532"	0.23639856	
"9909"	"13253"	0.09870367	"28127"	0.10288040	"8398"	0.12108339	"27283"	0.18277872	"13435"	0.20590776	
"30022"	"23971"	0.10624418	"13205"	0.20401607	"13407"	0.21055284	"23005"	0.25636632	"21694"	0.25688531	
"17556"	"6137"	0.04606961	"17702"	0.07484468	"31989"	0.11383811	"3742"	0.17637203	"15111"	0.18193811	
"28159"	"636"	0.19223908	"22044"	0.22707998	"10765"	0.24087012	"8502"	0.24934905	"21739"	0.25175728	
"29925"	"30468"	0.15804417	"14150"	0.16441981	"30425"	0.16529920	"28492"	0.16629680	"22005"	0.17233840	
"11513"	"18833"	0.82883812	"10788"	0.84228299	"14690"	1.00866366	"32256"	1.00921030	"11784"	1.05030949	
"21375"	"1222"	0.22312655	"29169"	0.25226868	"7885"	0.26100984	"25722"	0.26346414	"9051"	0.27057151	
"24612"	"4293"	0.25381581	"18632"	0.38879166	"31396"	0.47922602	"1346"	0.52099590	"6395"	0.53018380	
"27184"	"26850"	0.43405227	"27946"	0.51809118	"21444"	0.55342260	"7151"	0.55416348	"15646"	0.57633129	
"31371"	"28273"	0.07886338	"22669"	0.16946555	"5014"	0.22785673	"25275"	0.26141783	"1022"	0.29608583	
"1322"	"19992"	0.05355475	"814"	0.14926784	"13443"	0.19833555	"28985"	0.21548190	"24067"	0.21927914	
"29395"	"28318"	0.16524941	"1531"	0.24899755	"24124"	0.30829897	"8024"	0.39049714	"16229"	0.40902300	
"31267"	"17822"	0.35875091	"23256"	0.39282241	"21600"	0.42831126	"31371"	0.43507254	"28273"	0.48653867	
"21149"	"26188"	0.19219174	"10221"	0.50913593	"21815"	0.51378620	"7070"	0.52031772	"32216"	0.54830781	
"15642"	"5576"	0.41456111	"27789"	0.50491939	"9324"	0.50953174	"25763"	0.56587703	"18235"	0.58357467	
"11507"	"7188"	0.28250086	"1891"	0.32020071	"25763"	0.37118733	"5576"	0.40111483	"27789"	0.41472536	
"21370"	"14365"	0.14487016	"10589"	0.20513339	"4184"	0.20533806	"15898"	0.25706230	"13030"	0.28024146	
"26175"	"3014"	0.77090259	"25093"	0.86016079	"433"	0.90542770	"9918"	0.95716761	"4721"	0.96868434	
"3603"	"25492"	0.69384761	"6280"	0.74851816	"27309"	0.99737432	"18235"	1.02522045	"8884"	1.07377204	
"10915"	"23323"	0.74922034	"7724"	0.77161005	"20041"	0.87937956	"14905"	0.94956114	"14841"	1.01084846	
"23489"	"3626"	0.31927812	"17797"	0.32310419	"29537"	0.33324397	"18342"	0.33655327	"22009"	0.35719840	
"6411"	"1390"	0.07317337	"5851"	0.12424918	"6821"	0.24780006	"25454"	0.28472817	"12839"	0.28587618	
"18457"	"31473"	0.13511441	"11010"	0.14810008	"8163"	0.19761480	"22550"	0.19986798	"29534"	0.20210294	
"11231"	"20436"	0.39232793	"17052"	0.50811242	"4751"	0.79410412	"21625"	0.92793541	"25669"	0.94587542	
"17959"	"32530"	0.84569726	"12043"	0.89689075	"22311"	0.93215950	"13657"	0.96739083	"7402"	1.00099722	
"16784"	"18116"	0.38162080	"20035"	0.53988638	"605"	0.55588722	"26648"	0.58735560	"7642"	0.62018371	
"20646"	"21164"	0.18726245	"26675"	0.20254066	"1964"	0.21693016	"29858"	0.22289559	"2754"	0.23600266	
"24203"	"29904"	0.82753784	"20092"	0.85134134	"31660"	0.91486467	"5013"	0.97919050	"4236"	1.04955366	
"13487"	"3819"	0.10015984	"10179"	0.10041385	"31549"	0.10808622	"19438"	0.12269345	"10825"	0.14236405	
"10998"	"3447"	0.29488400	"18591"	0.31579390	"14187"	0.37389585	"3624"	0.38077578	"7516"	0.42096761	
"24454"	"22476"	0.17658484	"3094"	0.18283428	"1454"	0.32215275	"943"	0.36451901	"31689"	0.37081923	
"15238"	"30178"	0.12045269	"5841"	0.20645819	"22518"	0.25802149	"23970"	0.38659544	"7263"	0.39453705	
"22043"	"2752"	0.38551058	"22196"	0.55545861	"25098"	0.56763683	"3034"	0.59800823	"9325"	0.66317701	
"25245"	"22629"	0.25166324	"1088"	0.29057985	"17179"	0.30330585	"27099"	0.31277556	"13466"	0.31868742	
"13087"	"17237"	0.14192764	"26046"	0.23830447	"12306"	0.25889879	"3702"	0.25913230	"17129"	0.27669744	
"12064"	"20123"	0.24460648	"31905"	0.42690244	"32352"	0.47431714	"25653"	0.56636520	"6010"	0.59597732	
"30664"	"22655"	0.07824859	"3528"	0.07913740	"30270"	0.08865110	"30752"	0.08945115	"17129"	0.12542180	
"21606"	"25973"	0.07901511	"22324"	0.16763867	"25795"	0.22685380	"25506"	0.22800143	"22006"	0.37594907	
"32374"	"10002"	0.11921236	"21555"	0.17336861	"11652"	0.25736571	"11437"	0.33790274	"27527"	0.38217337	
"20802"	"25596"	0.30230700	"13274"	0.34067745	"31961"	0.38918309	"25875"	0.39897028	"738"	0.40178469	
"22232"	"27314"	0.28637482	"16276"	0.29052079	"12095"	0.31521036	"22111"	0.43148912	"29947"	0.43596837	
"7781"	"29081"	0.22048385	"3069"	0.29860924	"26043"	0.29863197	"25726"	0.29974206	"12044"	0.32605927	
"8207"	"23655"	0.49517213	"8562"	0.55763009	"25380"	0.67601685	"25098"	0.70797767	"22476"	0.73564441	
"5927"	"6335"	0.27631850	"6480"	0.33852237	"26892"	0.37619655	"846"	0.46418140	"11585"	0.54419809	
"28018"	"15238"	0.25315392	"30178"	0.26603455	"23970"	0.29868143	"7263"	0.30562087	"18540"	0.33524465	
"8056"	"25506"	0.21603219	"21606"	0.23995199	"22324"	0.27639496	"25973"	0.31896711	"4664"	0.34767827	
"14808"	"2330"	0.47648008	"9421"	0.50604599	"4353"	0.51922727	"1409"	0.52340925	"27961"	0.58704374	
"1090"	"26850"	0.49390208	"21444"	0.49423670	"27946"	0.50217086	"11760"	0.60852968	"27184"	0.62026205	
"23818"	"18775"	0.43515470	"18116"	0.70606050	"16009"	0.84098240	"605"	0.96183071	"7642"	0.98938744	
"12038"	"25096"	0.27543052	"21882"	0.41986758	"18159"	0.44029290	"16949"	0.47083739	"854"	0.48726727	
"13669"	"9461"	0.67371693	"19663"	0.83858959	"27005"	1.08553640	"8581"	1.12784170	"13220"	1.12822939	
"30065"	"14114"	0.69001496	"2051"	0.71113283	"31530"	0.78968367	"31155"	0.81495552	"4432"	0.82422850	
"11581"	"6767"	0.78035708	"25398"	0.80453755	"18561"	0.82919129	"6511"	0.85186391	"29063"	0.85795646	
"22153"	"31146"	0.21432991	"31613"	0.25233229	"11174"	0.25496705	"31707"	0.26368211	"25668"	0.28841193	
"23274"	"5413"	0.09866906	"4514"	0.15093716	"10473"	0.17570149	"26050"	0.18838425	"25184"	0.19385242	
"6162"	"6357"	0.51269193	"31200"	0.55066170	"9326"	0.66259328	"165"	0.67077454	"16999"	0.73081178	
"1679"	"18508"	0.22207278	"27468"	0.25907043	"4922"	0.27069739	"8559"	0.27143302	"25668"	0.29756019	
"9846"	"9273"	0.33823345	"142"	0.38568577	"279"	0.40105088	"31586"	0.40285333	"17743"	0.41414883	
"20307"	"17351"	0.59546242	"11685"	0.69266184	"17916"	0.69554575	"29740"	0.70626309	"27829"	0.78904104	
"22800"	"25093"	0.79956496	"10896"	0.80907458	"26175"	0.84351375	"29539"	0.84677671	"2572"	0.89606679	
"19393"	"32535"	0.43726727	"3638"	0.49454103	"11927"	0.50307810	"17472"	0.51298667	"26524"	0.52201973	
"27729"	"2225"	0.61762842	"13168"	0.75249327	"13460"	0.76717182	"22790"	0.76861825	"31070"	0.77978391	
"105"	"9460"	0.13317196	"21770"	0.13742954	"12275"	0.14893756	"4184"	0.15131915	"17712"	0.15212742	
"30279"	"4603"	0.13787159	"146"	0.29241912	"17957"	0.33178584	"9636"	0.51824045	"30680"	0.55608899	
"19113"	"25132"	1.04178243	"20246"	1.29392206	"23078"	1.40956682	"25226"	1.41029327	"20317"	1.44153821	
"2942"	"18158"	0.28880417	"7404"	0.34435776	"23053"	0.37292184	"29606"	0.41560159	"29333"	0.42751139	
"30129"	"10407"	0.05798658	"25743"	0.10875207	"6062"	0.13555151	"15921"	0.13572252	"6824"	0.15233902	
"4411"	"819"	0.23884807	"19221"	0.24481803	"11190"	0.25483801	"11858"	0.26551020	"747"	0.28137417	
"22127"	"3084"	0.29507296	"23482"	0.33048548	"11749"	0.33400259	"28254"	0.34695606	"10804"	0.36318468	
"25315"	"14112"	0.12845657	"1502"	0.30887401	"846"	0.32709026	"9877"	0.35481693	"16959"	0.35831398	
"9647"	"19046"	1.09809182	"4721"	1.10989856	"2155"	1.20912171	"20464"	1.24122895	"24553"	1.24361610	
"7916"	"18591"	0.13460812	"3624"	0.13901442	"7516"	0.21756226	"10998"	0.24176135	"7439"	0.31104106	
"7230"	"22311"	0.45340171	"32530"	0.52358910	"24650"	0.52459369	"24464"	0.63602905	"4003"	0.66078772	
"28384"	"12027"	0.67294360	"7090"	0.73431837	"4108"	0.92829173	"3304"	1.01112380	"11193"	1.20866386	
"14760"	"7230"	0.36484118	"24650"	0.43133719	"32530"	0.46644023	"3343"	0.49049284	"18389"	0.50113191	
"20612"	"20019"	0.13768763	"25293"	0.42794672	"17222"	0.63890059	"10896"	0.63944889	"25093"	0.67635577	
"27161"	"9180"	0.10160261	"12962"	0.12924657	"3626"	0.20639712	"9009"	0.22475623	"31162"	0.24022725	
"18072"	"6821"	0.32183365	"3529"	0.36878480	"25454"	0.41169308	"5851"	0.44538453	"32027"	0.51626234	
"7794"	"29714"	0.89677208	"31586"	0.93554817	"17743"	0.94387919	"14548"	0.94452864	"20612"	0.96090143	
"27271"	"10428"	0.27770994	"24751"	0.32699527	"26599"	0.46294425	"22919"	0.49623726	"23658"	0.50561807	
"21118"	"18878"	0.48732203	"27351"	0.58368593	"3363"	0.62703514	"16816"	0.68603349	"10840"	0.71851678	
"1301"	"16583"	0.55490158	"31886"	0.79697833	"1138"	0.80335952	"18898"	0.94242106	"20824"	0.97137660	
"18799"	"26050"	0.02942336	"14374"	0.07578954	"11333"	0.10973509	"4514"	0.11006454	"10834"	0.13300551	
"25303"	"20918"	0.07630987	"26947"	0.09037005	"19121"	0.13302620	"26975"	0.13686493	"12468"	0.14326713	
"3534"	"3387"	0.64828731	"12027"	0.77257937	"7090"	0.86815916	"27060"	0.90621116	"11858"	0.92754243	
"28247"	"22606"	0.48489251	"14776"	0.71344136	"6508"	0.82454806	"27358"	0.84503074	"16602"	0.89018080	
"1212"	"22127"	0.46966981	"10804"	0.52201024	"23482"	0.52274597	"20155"	0.53625177	"24067"	0.58705477	
"5062"	"11003"	0.17555452	"16251"	0.20858555	"6772"	0.22703155	"19959"	0.24006703	"5685"	0.26780978	
"687"	"4465"	0.24384027	"78"	0.75625844	"32352"	0.85835592	"3388"	0.88151374	"31905"	0.91439317	
"11568"	"12064"	0.50711047	"31905"	0.63405418	"32352"	0.68760597	"20123"	0.75171695	"29279"	0.81685673	
"21041"	"20299"	0.28926943	"19310"	0.33806517	"23673"	0.35541940	"3630"	0.48652484	"26753"	0.52233297	
"19453"	"6480"	0.17186847	"6335"	0.22744729	"5927"	0.24884567	"8598"	0.36929077	"846"	0.37971928	
"14421"	"31991"	0.39046627	"20796"	0.55076905	"28579"	0.55575509	"11382"	0.58589095	"16697"	0.59841670	
"30234"	"4675"	0.23793288	"27263"	0.35155173	"29352"	0.37717722	"11507"	0.40096328	"7527"	0.53884071	
"28709"	"13046"	0.13287455	"32256"	0.15547644	"21140"	0.24591685	"9413"	0.29305827	"11784"	0.29805072	
"16618"	"28579"	0.28774564	"32070"	0.30536924	"26474"	0.32902387	"28807"	0.40402563	"26125"	0.42878658	
"21263"	"9011"	0.07123844	"10765"	0.07699884	"22044"	0.09078897	"1702"	0.13546950	"21739"	0.13903049	
"8406"	"5504"	0.64628277	"31673"	0.67130241	"26857"	0.70506342	"32313"	0.73131813	"8660"	0.78018762	
